Date,Store,Product,Category,Region,Season,Promo,Epidemic,Weather,Inventory,UnitsSold,UnitsOrdered,Price,Discount,CompPrice,Demand,InvGap,Stockout,Coverage
2022-10-22,S001,P0008,Electronics,North,Autumn,1,0,Cloudy,94,94,98,45.88,10,44.3,119,-25,1,0.79
2022-10-23,S001,P0008,Electronics,North,Autumn,0,0,Sunny,98,98,136,51.13,0,56.16,137,-39,1,0.715
2022-10-24,S001,P0008,Electronics,North,Autumn,0,0,Sunny,136,125,158,51.12,5,45.79,137,-1,1,0.993
2022-10-25,S001,P0008,Electronics,North,Autumn,0,0,Rainy,169,87,0,43.65,5,42.02,87,82,0,1.943
2022-10-26,S001,P0008,Electronics,North,Autumn,0,0,Snowy,82,44,50,33.78,10,40.37,46,36,0,1.783
2022-10-27,S001,P0008,Electronics,North,Autumn,0,0,Rainy,88,49,86,41.72,5,36.66,74,14,0,1.189
2022-10-28,S001,P0008,Electronics,North,Autumn,1,0,Sunny,125,123,131,45.48,15,43.46,135,-10,1,0.926
2022-10-29,S001,P0008,Electronics,North,Autumn,0,0,Sunny,133,46,0,39.67,0,43.21,60,73,0,2.217
2022-10-30,S001,P0008,Electronics,North,Autumn,0,0,Snowy,87,68,84,42.66,5,39.09,80,7,0,1.088
2022-10-31,S001,P0008,Electronics,North,Autumn,0,0,Snowy,103,103,85,44.62,0,47.02,93,10,0,1.108
2022-11-01,S001,P0008,Electronics,North,Autumn,0,0,Cloudy,85,27,0,34.94,10,32.0,41,44,0,2.073
2022-11-02,S001,P0008,Electronics,North,Autumn,1,0,Snowy,58,58,169,45.79,15,52.5,155,-97,1,0.374
2022-11-03,S001,P0008,Electronics,North,Autumn,0,0,Snowy,169,121,0,50.62,0,43.62,116,53,0,1.457
2022-11-04,S001,P0008,Electronics,North,Autumn,1,0,Sunny,48,48,59,32.55,25,27.92,71,-23,1,0.676
2022-11-05,S001,P0008,Electronics,North,Autumn,0,0,Sunny,59,59,107,42.47,10,49.99,110,-51,1,0.536
2022-11-06,S001,P0008,Electronics,North,Autumn,1,0,Rainy,107,107,151,41.25,25,40.53,144,-37,1,0.743
2022-11-07,S001,P0008,Electronics,North,Autumn,1,0,Snowy,151,114,139,39.4,25,35.46,128,23,0,1.18
2022-11-08,S001,P0008,Electronics,North,Autumn,0,0,Cloudy,176,81,0,48.97,0,48.02,106,70,0,1.66
2022-11-09,S001,P0008,Electronics,North,Autumn,1,0,Sunny,95,76,96,35.99,20,34.76,81,14,0,1.173
2022-11-10,S001,P0008,Electronics,North,Autumn,0,0,Rainy,115,67,100,47.47,0,41.5,96,19,0,1.198
2022-11-11,S001,P0008,Electronics,North,Autumn,0,0,Snowy,148,90,99,42.43,10,48.64,110,38,0,1.345
2022-11-12,S001,P0008,Electronics,North,Autumn,1,0,Sunny,157,91,144,43.66,15,43.22,121,36,0,1.298
2022-11-13,S001,P0008,Electronics,North,Autumn,1,0,Rainy,210,75,0,36.48,25,36.39,104,106,0,2.019
2022-11-14,S001,P0008,Electronics,North,Autumn,0,0,Rainy,135,89,0,44.24,0,39.12,76,59,0,1.776
2022-11-15,S001,P0008,Electronics,North,Autumn,1,0,Cloudy,46,12,50,24.47,25,26.19,13,33,0,3.538
2022-11-16,S001,P0008,Electronics,North,Autumn,0,0,Sunny,84,84,112,52.25,0,51.6,127,-43,1,0.661
2022-11-17,S001,P0008,Electronics,North,Autumn,0,0,Snowy,112,81,0,41.54,0,46.6,73,39,0,1.534
2022-11-18,S001,P0008,Electronics,North,Autumn,0,0,Cloudy,31,31,109,44.45,5,46.99,108,-77,1,0.287
2022-11-19,S001,P0008,Electronics,North,Autumn,0,0,Rainy,109,71,70,43.4,0,49.92,85,24,0,1.282
2022-11-20,S001,P0008,Electronics,North,Autumn,0,0,Snowy,108,51,0,34.97,10,36.86,55,53,0,1.964
2022-11-21,S001,P0008,Electronics,North,Autumn,0,0,Cloudy,57,17,50,33.98,0,40.03,22,35,0,2.591
2022-11-22,S001,P0008,Electronics,North,Autumn,0,0,Rainy,90,62,71,42.96,0,36.62,68,22,0,1.324
2022-11-23,S001,P0008,Electronics,North,Autumn,0,0,Rainy,99,79,83,40.02,10,39.74,77,22,0,1.286
2022-11-24,S001,P0008,Electronics,North,Autumn,0,0,Sunny,103,50,0,39.58,5,38.67,60,43,0,1.717
2022-11-25,S001,P0008,Electronics,North,Autumn,0,0,Rainy,53,45,50,32.99,10,35.73,40,13,0,1.325
2022-11-26,S001,P0008,Electronics,North,Autumn,1,0,Sunny,58,58,129,44.18,15,48.77,142,-84,1,0.408
2022-11-27,S001,P0008,Electronics,North,Autumn,0,0,Rainy,129,124,104,44.95,5,50.83,111,18,0,1.162
2022-11-28,S001,P0008,Electronics,North,Autumn,1,0,Snowy,109,109,96,40.22,20,36.35,114,-5,1,0.956
2022-11-29,S001,P0008,Electronics,North,Autumn,0,0,Rainy,96,59,96,41.02,5,47.88,84,12,0,1.143
2022-11-30,S001,P0008,Electronics,North,Autumn,0,0,Sunny,133,93,118,53.93,0,47.58,137,-4,1,0.971
2022-12-01,S001,P0008,Electronics,North,Winter,1,0,Snowy,158,45,0,27.75,25,31.79,42,116,0,3.762
2022-12-02,S001,P0008,Electronics,North,Winter,0,0,Cloudy,113,83,96,42.05,10,37.2,92,21,0,1.228
2022-12-03,S001,P0008,Electronics,North,Winter,0,0,Snowy,126,108,88,46.56,0,41.64,91,35,0,1.385
2022-12-04,S001,P0008,Electronics,North,Winter,1,0,Cloudy,106,106,167,41.63,25,35.62,147,-41,1,0.721
2022-12-05,S001,P0008,Electronics,North,Winter,0,0,Sunny,167,96,120,50.56,0,56.62,133,34,0,1.256
2022-12-06,S001,P0008,Electronics,North,Winter,1,0,Sunny,191,154,0,39.68,25,38.54,131,60,0,1.458
2022-12-07,S001,P0008,Electronics,North,Winter,1,0,Snowy,37,37,94,38.56,20,35.69,101,-64,1,0.366
2022-12-08,S001,P0008,Electronics,North,Winter,1,0,Sunny,94,94,186,46.2,20,54.66,181,-87,1,0.519
2022-12-09,S001,P0008,Electronics,North,Winter,1,0,Sunny,186,126,140,51.25,10,47.97,156,30,0,1.192
2022-12-10,S001,P0008,Electronics,North,Winter,0,0,Sunny,200,85,0,42.54,5,36.47,79,121,0,2.532
2022-12-11,S001,P0008,Electronics,North,Winter,0,0,Snowy,115,115,113,46.0,10,52.79,137,-22,1,0.839
2022-12-12,S001,P0008,Electronics,North,Winter,0,0,Snowy,113,64,0,42.22,0,37.77,63,50,0,1.794
2022-12-13,S001,P0008,Electronics,North,Winter,0,0,Snowy,49,49,73,42.94,0,42.47,68,-19,1,0.721
2022-12-14,S001,P0008,Electronics,North,Winter,0,0,Sunny,73,73,135,44.26,10,53.41,124,-51,1,0.589
2022-12-15,S001,P0008,Electronics,North,Winter,0,0,Snowy,135,118,108,47.91,0,56.28,115,20,0,1.174
2022-12-16,S001,P0008,Electronics,North,Winter,0,0,Cloudy,125,80,95,43.59,5,37.64,86,39,0,1.453
2022-12-17,S001,P0008,Electronics,North,Winter,0,0,Cloudy,140,34,0,38.42,5,37.71,52,88,0,2.692
2022-12-18,S001,P0008,Electronics,North,Winter,1,0,Sunny,106,106,182,48.71,15,55.21,178,-72,1,0.596
2022-12-19,S001,P0008,Electronics,North,Winter,1,0,Snowy,182,73,0,32.69,25,28.58,72,110,0,2.528
2022-12-20,S001,P0008,Electronics,North,Winter,0,0,Snowy,109,76,76,40.85,10,35.51,83,26,0,1.313
2022-12-21,S001,P0008,Electronics,North,Winter,1,0,Cloudy,109,45,0,32.27,20,35.46,65,44,0,1.677
2022-12-22,S001,P0008,Electronics,North,Winter,0,0,Snowy,64,64,74,43.74,0,38.65,73,-9,1,0.877
2022-12-23,S001,P0008,Electronics,North,Winter,0,0,Snowy,74,74,74,41.19,5,37.82,70,4,0,1.057
2022-12-24,S001,P0008,Electronics,North,Winter,0,0,Cloudy,74,74,88,46.07,5,39.42,103,-29,1,0.718
2022-12-25,S001,P0008,Electronics,North,Winter,0,0,Snowy,88,67,121,46.66,5,40.89,107,-19,1,0.822
2022-12-26,S001,P0008,Electronics,North,Winter,1,0,Sunny,142,136,125,45.98,15,45.68,138,4,0,1.029
2022-12-27,S001,P0008,Electronics,North,Winter,0,0,Snowy,131,56,0,40.4,0,34.76,52,79,0,2.519
2022-12-28,S001,P0008,Electronics,North,Winter,0,0,Sunny,75,75,114,48.43,0,44.78,102,-27,1,0.735
2022-12-29,S001,P0008,Electronics,North,Winter,0,0,Sunny,114,104,118,49.55,10,47.46,144,-30,1,0.792
2022-12-30,S001,P0008,Electronics,North,Winter,0,0,Sunny,128,125,101,42.07,10,49.6,107,21,0,1.196
2022-12-31,S001,P0008,Electronics,North,Winter,0,0,Sunny,104,46,72,39.84,5,45.64,75,29,0,1.387
2023-01-01,S001,P0008,Electronics,North,Winter,0,0,Cloudy,130,54,0,43.81,5,42.77,88,42,0,1.477
2023-01-02,S001,P0008,Electronics,North,Winter,1,0,Sunny,76,76,108,38.43,15,43.24,97,-21,1,0.784
2023-01-03,S001,P0008,Electronics,North,Winter,0,0,Cloudy,108,71,62,37.67,10,44.58,75,33,0,1.44
2023-01-04,S001,P0008,Electronics,North,Winter,1,0,Cloudy,99,99,121,37.69,20,41.87,110,-11,1,0.9
2023-01-05,S001,P0008,Electronics,North,Winter,1,0,Cloudy,121,88,118,38.62,25,32.99,122,-1,1,0.992
2023-01-06,S001,P0008,Electronics,North,Winter,0,0,Snowy,151,92,0,44.24,5,52.54,106,45,0,1.425
2023-01-07,S001,P0008,Electronics,North,Winter,0,0,Cloudy,59,56,81,43.87,0,50.81,88,-29,1,0.67
2023-01-08,S001,P0008,Electronics,North,Winter,1,0,Cloudy,84,84,128,42.18,10,50.08,108,-24,1,0.778
2023-01-09,S001,P0008,Electronics,North,Winter,0,0,Sunny,128,47,0,38.98,5,36.92,55,73,0,2.327
2023-01-10,S001,P0008,Electronics,North,Winter,1,0,Sunny,81,81,141,43.33,20,36.99,139,-58,1,0.583
2023-01-11,S001,P0008,Electronics,North,Winter,1,0,Sunny,141,51,0,39.04,10,42.82,85,56,0,1.659
2023-01-12,S001,P0008,Electronics,North,Winter,0,0,Snowy,90,78,58,38.88,10,34.52,69,21,0,1.304
2023-01-13,S001,P0008,Electronics,North,Winter,1,0,Cloudy,70,70,211,46.37,25,46.32,187,-117,1,0.374
2023-01-14,S001,P0008,Electronics,North,Winter,0,0,Cloudy,211,178,0,50.49,5,60.96,150,61,0,1.407
2023-01-15,S001,P0008,Electronics,North,Winter,1,0,Snowy,33,33,87,41.61,15,36.97,106,-73,1,0.311
2023-01-16,S001,P0008,Electronics,North,Winter,0,0,Cloudy,87,71,85,39.85,5,47.45,75,12,0,1.16
2023-01-17,S001,P0008,Electronics,North,Winter,0,0,Sunny,101,52,73,40.01,5,42.35,76,25,0,1.329
2023-01-18,S001,P0008,Electronics,North,Winter,0,0,Cloudy,122,112,125,45.42,10,44.32,115,7,0,1.061
2023-01-19,S001,P0008,Electronics,North,Winter,1,0,Sunny,135,127,133,43.71,10,52.05,120,15,0,1.125
2023-01-20,S001,P0008,Electronics,North,Winter,1,0,Cloudy,141,133,178,45.43,25,41.76,179,-38,1,0.788
2023-01-21,S001,P0008,Electronics,North,Winter,0,0,Sunny,186,78,0,43.75,10,38.07,104,82,0,1.788
2023-01-22,S001,P0008,Electronics,North,Winter,0,0,Sunny,108,79,81,44.1,0,42.12,75,33,0,1.44
2023-01-23,S001,P0008,Electronics,North,Winter,0,0,Snowy,110,103,139,45.93,10,45.02,119,-9,1,0.924
2023-01-24,S001,P0008,Electronics,North,Winter,0,0,Snowy,146,30,0,37.8,0,33.84,35,111,0,4.171
2023-01-25,S001,P0008,Electronics,North,Winter,0,0,Sunny,116,58,0,42.17,0,40.57,63,53,0,1.841
2023-01-26,S001,P0008,Electronics,North,Winter,0,0,Sunny,58,58,58,39.43,5,43.61,72,-14,1,0.806
2023-01-27,S001,P0008,Electronics,North,Winter,0,0,Snowy,58,58,85,43.5,0,41.17,71,-13,1,0.817
2023-01-28,S001,P0008,Electronics,North,Winter,0,0,Sunny,85,85,107,48.94,0,41.67,106,-21,1,0.802
2023-01-29,S001,P0008,Electronics,North,Winter,0,1,Cloudy,107,59,0,37.99,10,36.91,63,44,0,1.698
2023-01-30,S001,P0008,Electronics,North,Winter,0,1,Sunny,48,37,50,35.09,10,33.23,43,5,0,1.116
2023-01-31,S001,P0008,Electronics,North,Winter,0,1,Snowy,61,28,50,33.09,10,39.44,41,20,0,1.488
2023-02-01,S001,P0008,Electronics,North,Winter,0,1,Snowy,83,23,0,32.12,5,37.07,21,62,0,3.952
2023-02-02,S001,P0008,Electronics,North,Winter,1,1,Cloudy,60,60,98,33.23,25,37.58,91,-31,1,0.659
2023-02-03,S001,P0008,Electronics,North,Winter,1,1,Cloudy,98,47,60,35.53,15,34.09,60,38,0,1.633
2023-02-04,S001,P0008,Electronics,North,Winter,1,1,Cloudy,111,42,0,33.31,10,39.0,42,69,0,2.643
2023-02-05,S001,P0008,Electronics,North,Winter,1,1,Sunny,69,69,65,34.67,20,30.34,70,-1,1,0.986
2023-02-06,S001,P0008,Electronics,North,Winter,1,1,Sunny,65,39,52,34.27,15,31.08,51,14,0,1.275
2023-02-07,S001,P0008,Electronics,North,Winter,0,1,Cloudy,78,41,0,34.0,10,33.26,35,43,0,2.229
2023-02-08,S001,P0008,Electronics,North,Winter,0,1,Snowy,37,37,72,43.81,0,38.47,73,-36,1,0.507
2023-02-09,S001,P0008,Electronics,North,Winter,1,1,Cloudy,72,52,86,37.55,10,42.69,74,-2,1,0.973
2023-02-10,S001,P0008,Electronics,North,Winter,0,1,Sunny,106,74,84,44.08,5,40.05,90,16,0,1.178
2023-02-11,S001,P0008,Electronics,North,Winter,0,1,Sunny,116,27,0,32.61,10,32.57,25,91,0,4.64
2023-02-12,S001,P0008,Electronics,North,Winter,0,1,Snowy,89,39,0,37.97,0,33.9,36,53,0,2.472
2023-02-13,S001,P0008,Electronics,North,Winter,0,1,Sunny,50,39,50,36.07,0,41.56,36,14,0,1.389
2023-02-14,S001,P0008,Electronics,North,Winter,0,1,Cloudy,61,17,50,34.72,5,31.55,27,34,0,2.259
2023-02-15,S001,P0008,Electronics,North,Winter,0,1,Sunny,94,27,0,30.89,10,36.02,24,70,0,3.917
2023-02-16,S001,P0008,Electronics,North,Winter,0,1,Cloudy,67,67,116,45.49,5,42.06,99,-32,1,0.677
2023-02-17,S001,P0008,Electronics,North,Winter,0,1,Snowy,116,29,0,33.33,10,33.17,30,86,0,3.867
2023-02-18,S001,P0008,Electronics,North,Winter,0,1,Sunny,87,32,0,32.25,10,35.45,35,52,0,2.486
2023-02-19,S001,P0008,Electronics,North,Winter,0,1,Snowy,55,39,50,35.95,5,31.51,35,20,0,1.571
2023-02-20,S001,P0008,Electronics,North,Winter,1,1,Sunny,66,42,75,34.16,20,34.1,66,0,0,1.0
2023-02-21,S001,P0008,Electronics,North,Winter,0,1,Sunny,99,59,0,38.79,5,34.9,54,45,0,1.833
2023-02-22,S001,P0008,Electronics,North,Winter,1,1,Sunny,40,40,129,38.43,25,37.79,120,-80,1,0.333
2023-02-23,S001,P0008,Electronics,North,Winter,0,1,Snowy,129,39,0,33.96,5,41.02,34,95,0,3.794
2023-02-24,S001,P0008,Electronics,North,Winter,0,1,Sunny,90,39,67,40.11,0,47.9,63,27,0,1.429
2023-02-25,S001,P0008,Electronics,North,Winter,1,1,Cloudy,118,72,0,32.99,25,32.24,74,44,0,1.595
2023-02-26,S001,P0008,Electronics,North,Winter,0,1,Cloudy,46,25,50,34.93,10,33.92,41,5,0,1.122
2023-02-27,S001,P0008,Electronics,North,Winter,1,1,Sunny,71,49,88,33.01,25,32.72,74,-3,1,0.959
2023-02-28,S001,P0008,Electronics,North,Winter,0,1,Snowy,110,44,0,40.42,0,36.05,52,58,0,2.115
2023-03-01,S001,P0008,Electronics,North,Spring,1,0,Rainy,66,66,123,46.24,15,39.66,140,-74,1,0.471
2023-03-02,S001,P0008,Electronics,North,Spring,1,0,Sunny,123,123,217,46.5,25,55.11,209,-86,1,0.589
2023-03-03,S001,P0008,Electronics,North,Spring,1,0,Sunny,217,104,0,37.87,15,44.9,93,124,0,2.333
2023-03-04,S001,P0008,Electronics,North,Spring,1,0,Cloudy,113,113,206,45.24,25,51.11,198,-85,1,0.571
2023-03-05,S001,P0008,Electronics,North,Spring,0,0,Sunny,206,89,0,42.69,10,45.87,112,94,0,1.839
2023-03-06,S001,P0008,Electronics,North,Spring,0,0,Cloudy,117,79,78,44.83,5,44.52,95,22,0,1.232
2023-03-07,S001,P0008,Electronics,North,Spring,1,0,Sunny,116,116,140,42.55,25,40.35,155,-39,1,0.748
2023-03-08,S001,P0008,Electronics,North,Spring,0,0,Cloudy,140,41,0,36.56,10,41.39,66,74,0,2.121
2023-03-09,S001,P0008,Electronics,North,Spring,0,0,Sunny,99,99,149,48.88,10,42.2,140,-41,1,0.707
2023-03-10,S001,P0008,Electronics,North,Spring,0,0,Cloudy,149,97,0,44.99,0,50.11,96,53,0,1.552
2023-03-11,S001,P0008,Electronics,North,Spring,0,0,Rainy,52,52,80,42.55,10,39.25,95,-43,1,0.547
2023-03-12,S001,P0008,Electronics,North,Spring,0,0,Rainy,80,43,59,38.8,5,45.61,68,12,0,1.176
2023-03-13,S001,P0008,Electronics,North,Spring,1,0,Rainy,96,86,103,39.89,20,35.89,112,-16,1,0.857
2023-03-14,S001,P0008,Electronics,North,Spring,0,0,Rainy,113,77,0,41.06,0,48.71,69,44,0,1.638
2023-03-15,S001,P0008,Electronics,North,Spring,0,0,Cloudy,36,36,116,45.37,0,54.44,98,-62,1,0.367
2023-03-16,S001,P0008,Electronics,North,Spring,0,0,Cloudy,116,94,102,46.92,10,43.29,126,-10,1,0.921
2023-03-17,S001,P0008,Electronics,North,Spring,0,0,Rainy,124,51,0,37.8,5,35.72,48,76,0,2.583
2023-03-18,S001,P0008,Electronics,North,Spring,1,0,Cloudy,73,73,117,41.08,20,49.68,138,-65,1,0.529
2023-03-19,S001,P0008,Electronics,North,Spring,0,0,Rainy,117,71,88,45.88,5,39.42,102,15,0,1.147
2023-03-20,S001,P0008,Electronics,North,Spring,0,0,Rainy,134,91,81,47.4,0,41.05,96,38,0,1.396
2023-03-21,S001,P0008,Electronics,North,Spring,0,0,Cloudy,124,68,103,43.68,5,46.9,102,22,0,1.216
2023-03-22,S001,P0008,Electronics,North,Spring,1,0,Sunny,159,159,147,43.77,15,48.82,139,20,0,1.144
2023-03-23,S001,P0008,Electronics,North,Spring,1,0,Cloudy,147,66,0,39.36,10,43.65,87,60,0,1.69
2023-03-24,S001,P0008,Electronics,North,Spring,0,0,Sunny,81,71,69,40.95,0,46.75,69,12,0,1.174
2023-03-25,S001,P0008,Electronics,North,Spring,0,0,Sunny,79,79,151,52.77,0,48.82,130,-51,1,0.608
2023-03-26,S001,P0008,Electronics,North,Spring,1,0,Rainy,151,88,0,34.66,25,30.41,88,63,0,1.716
2023-03-27,S001,P0008,Electronics,North,Spring,0,0,Rainy,63,63,94,42.43,5,48.19,93,-30,1,0.677
2023-03-28,S001,P0008,Electronics,North,Spring,0,0,Cloudy,94,72,75,45.4,0,38.79,83,11,0,1.133
2023-03-29,S001,P0008,Electronics,North,Spring,0,0,Cloudy,97,79,96,43.63,10,48.28,119,-22,1,0.815
2023-03-30,S001,P0008,Electronics,North,Spring,0,0,Cloudy,114,101,77,41.66,10,40.37,89,25,0,1.281
2023-03-31,S001,P0008,Electronics,North,Spring,0,0,Cloudy,90,43,60,37.94,10,34.64,63,27,0,1.429
2023-04-01,S001,P0008,Electronics,North,Spring,1,0,Rainy,107,80,96,36.19,20,34.87,82,25,0,1.305
2023-04-02,S001,P0008,Electronics,North,Spring,1,0,Cloudy,123,59,0,34.14,20,31.39,66,57,0,1.864
2023-04-03,S001,P0008,Electronics,North,Spring,0,0,Rainy,64,48,60,37.72,5,41.19,60,4,0,1.067
2023-04-04,S001,P0008,Electronics,North,Spring,1,0,Cloudy,76,56,95,38.91,10,43.17,84,-8,1,0.905
2023-04-05,S001,P0008,Electronics,North,Spring,0,0,Cloudy,115,111,108,47.89,0,46.73,99,16,0,1.162
2023-04-06,S001,P0008,Electronics,North,Spring,0,0,Cloudy,112,54,74,44.84,0,40.92,80,32,0,1.4
2023-04-07,S001,P0008,Electronics,North,Spring,0,0,Cloudy,132,46,0,38.44,0,41.13,52,80,0,2.538
2023-04-08,S001,P0008,Electronics,North,Spring,1,0,Rainy,86,77,146,37.04,25,40.05,125,-39,1,0.688
2023-04-09,S001,P0008,Electronics,North,Spring,1,0,Cloudy,155,155,174,47.97,20,42.85,176,-21,1,0.881
2023-04-10,S001,P0008,Electronics,North,Spring,0,0,Cloudy,174,132,123,54.56,0,46.62,141,33,0,1.234
2023-04-11,S001,P0008,Electronics,North,Spring,0,0,Rainy,165,47,0,39.17,5,33.59,57,108,0,2.895
2023-04-12,S001,P0008,Electronics,North,Spring,1,1,Rainy,118,88,0,35.76,20,31.04,79,39,0,1.494
2023-04-13,S001,P0008,Electronics,North,Spring,0,1,Cloudy,30,30,51,40.48,0,37.73,52,-22,1,0.577
2023-04-14,S001,P0008,Electronics,North,Spring,0,1,Rainy,51,51,113,42.81,10,41.4,97,-46,1,0.526
2023-04-15,S001,P0008,Electronics,North,Spring,0,1,Rainy,113,35,0,37.82,0,42.57,48,65,0,2.354
2023-04-16,S001,P0008,Electronics,North,Spring,0,1,Sunny,78,18,0,33.26,5,32.82,17,61,0,4.588
2023-04-17,S001,P0008,Electronics,North,Spring,1,1,Sunny,60,48,73,32.33,25,32.32,69,-9,1,0.87
2023-04-18,S001,P0008,Electronics,North,Spring,0,1,Rainy,85,32,52,40.44,0,35.23,52,33,0,1.635
2023-04-19,S001,P0008,Electronics,North,Spring,0,1,Rainy,105,84,81,44.39,0,41.92,77,28,0,1.364
2023-04-20,S001,P0008,Electronics,North,Spring,1,1,Sunny,102,46,0,29.87,25,25.83,48,54,0,2.125
2023-04-21,S001,P0008,Electronics,North,Spring,1,1,Rainy,56,37,59,37.14,10,34.73,57,-1,1,0.982
2023-04-22,S001,P0008,Electronics,North,Spring,0,1,Cloudy,78,50,51,38.07,5,33.4,49,29,0,1.592
2023-04-23,S001,P0008,Electronics,North,Spring,0,1,Sunny,79,79,93,46.86,0,55.36,108,-29,1,0.731
2023-04-24,S001,P0008,Electronics,North,Spring,1,1,Rainy,93,39,0,32.22,20,31.48,51,42,0,1.824
2023-04-25,S001,P0008,Electronics,North,Spring,0,1,Cloudy,54,54,61,40.21,0,47.17,64,-10,1,0.844
2023-04-26,S001,P0008,Electronics,North,Spring,0,1,Cloudy,61,58,50,37.03,5,39.15,56,5,0,1.089
2023-04-27,S001,P0008,Electronics,North,Spring,0,1,Cloudy,53,53,96,42.84,0,50.0,81,-28,1,0.654
2023-04-28,S001,P0008,Electronics,North,Spring,0,1,Rainy,96,40,0,34.49,5,38.09,38,58,0,2.526
2023-04-29,S001,P0008,Electronics,North,Spring,0,1,Cloudy,56,35,50,35.83,5,33.42,35,21,0,1.6
2023-04-30,S001,P0008,Electronics,North,Spring,0,1,Sunny,71,51,50,38.47,5,38.46,52,19,0,1.365
2023-05-01,S001,P0008,Electronics,North,Spring,0,1,Rainy,70,46,50,37.69,5,33.1,47,23,0,1.489
2023-05-02,S001,P0008,Electronics,North,Spring,0,1,Sunny,74,67,58,43.29,0,38.85,70,4,0,1.057
2023-05-03,S001,P0008,Electronics,North,Spring,1,1,Rainy,65,27,50,29.58,20,34.75,42,23,0,1.548
2023-05-04,S001,P0008,Electronics,North,Spring,1,1,Sunny,88,69,103,41.29,10,36.11,86,2,0,1.023
2023-05-05,S001,P0008,Electronics,North,Spring,0,1,Cloudy,122,60,0,37.07,10,32.27,57,65,0,2.14
2023-05-06,S001,P0008,Electronics,North,Spring,0,1,Cloudy,62,42,50,34.9,10,32.96,41,21,0,1.512
2023-05-07,S001,P0008,Electronics,North,Spring,0,1,Sunny,70,36,51,38.97,5,36.13,55,15,0,1.273
2023-05-08,S001,P0008,Electronics,North,Spring,1,1,Cloudy,85,48,56,32.78,15,35.44,53,32,0,1.604
2023-05-09,S001,P0008,Electronics,North,Spring,0,1,Cloudy,93,35,0,37.6,5,35.74,46,47,0,2.022
2023-05-10,S001,P0008,Electronics,North,Spring,0,1,Sunny,58,50,50,35.18,5,38.41,43,15,0,1.349
2023-05-11,S001,P0008,Electronics,North,Spring,0,1,Rainy,58,48,50,37.94,5,34.7,49,9,0,1.184
2023-05-12,S001,P0008,Electronics,North,Spring,1,1,Cloudy,60,33,50,33.7,10,39.5,45,15,0,1.333
2023-05-13,S001,P0008,Electronics,North,Spring,1,0,Cloudy,77,77,164,51.89,10,48.24,161,-84,1,0.478
2023-05-14,S001,P0008,Electronics,North,Spring,1,0,Rainy,164,51,0,35.6,15,42.91,75,89,0,2.187
2023-05-15,S001,P0008,Electronics,North,Spring,0,0,Sunny,113,113,117,46.91,5,52.09,125,-12,1,0.904
2023-05-16,S001,P0008,Electronics,North,Spring,0,0,Sunny,117,94,101,47.18,0,47.03,95,22,0,1.232
2023-05-17,S001,P0008,Electronics,North,Spring,1,0,Cloudy,124,124,182,49.04,15,57.25,180,-56,1,0.689
2023-05-18,S001,P0008,Electronics,North,Spring,0,0,Sunny,182,103,0,51.05,5,44.06,136,46,0,1.338
2023-05-19,S001,P0008,Electronics,North,Spring,1,0,Rainy,79,55,75,34.14,20,32.46,66,13,0,1.197
2023-05-20,S001,P0008,Electronics,North,Spring,0,0,Cloudy,99,99,168,50.58,10,43.69,152,-53,1,0.651
2023-05-21,S001,P0008,Electronics,North,Spring,1,0,Cloudy,168,166,133,50.02,10,44.21,148,20,0,1.135
2023-05-22,S001,P0008,Electronics,North,Spring,0,0,Cloudy,135,95,140,46.37,5,55.2,121,14,0,1.116
2023-05-23,S001,P0008,Electronics,North,Spring,0,0,Sunny,180,137,0,46.24,10,54.45,138,42,0,1.304
2023-05-24,S001,P0008,Electronics,North,Spring,0,0,Sunny,43,43,67,39.49,0,44.25,59,-16,1,0.729
2023-05-25,S001,P0008,Electronics,North,Spring,0,0,Rainy,67,67,71,40.65,5,45.33,81,-14,1,0.827
2023-05-26,S001,P0008,Electronics,North,Spring,0,0,Sunny,71,71,89,44.29,5,51.76,107,-36,1,0.664
2023-05-27,S001,P0008,Electronics,North,Spring,1,0,Rainy,89,89,91,38.85,20,35.95,103,-14,1,0.864
2023-05-28,S001,P0008,Electronics,North,Spring,0,0,Cloudy,91,56,100,41.11,10,37.24,85,6,0,1.071
2023-05-29,S001,P0008,Electronics,North,Spring,0,0,Cloudy,135,116,102,43.7,5,46.62,102,33,0,1.324
2023-05-30,S001,P0008,Electronics,North,Spring,0,0,Cloudy,121,78,99,43.33,5,41.15,85,36,0,1.424
2023-05-31,S001,P0008,Electronics,North,Spring,0,0,Rainy,142,62,0,43.73,0,46.71,87,55,0,1.632
2023-06-01,S001,P0008,Electronics,North,Summer,0,0,Rainy,80,43,50,37.19,5,31.83,44,36,0,1.818
2023-06-02,S001,P0008,Electronics,North,Summer,0,0,Rainy,87,34,0,37.9,0,33.35,36,51,0,2.417
2023-06-03,S001,P0008,Electronics,North,Summer,0,0,Rainy,53,49,72,38.46,10,37.88,66,-13,1,0.803
2023-06-04,S001,P0008,Electronics,North,Summer,0,0,Sunny,76,57,75,39.15,10,42.31,86,-10,1,0.884
2023-06-05,S001,P0008,Electronics,North,Summer,0,0,Cloudy,94,94,108,41.7,10,47.48,105,-11,1,0.895
2023-06-06,S001,P0008,Electronics,North,Summer,1,0,Sunny,108,108,189,44.57,20,49.46,167,-59,1,0.647
